dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Citeseer,MLP,4,0.05,Vanilla,NA,0.5255255103111267,52,8.333219528198242
Citeseer,LogReg,4,0.05,Vanilla,NA,0.22522522522522523,NA,0.39310288429260254
Citeseer,MLP,4,0.05,Identity,NA,0.21021020412445068,13,5.261751413345337
Citeseer,LogReg,4,0.05,Identity,NA,0.21021021021021022,NA,0.43932271003723145
Citeseer,MLP,4,0.05,Shuffled,NA,0.18318317830562592,12,6.418417930603027
Citeseer,LogReg,4,0.05,Shuffled,NA,0.21021021021021022,NA,0.23321747779846191
Citeseer,MLP,4,0.05,Gaussian,0.1,0.18318317830562592,19,6.215180158615112
Citeseer,LogReg,4,0.05,Gaussian,0.1,0.1996996996996997,NA,0.8715941905975342
Citeseer,MLP,4,0.05,Gaussian,0.3,0.18018017709255219,5,5.352158546447754
Citeseer,LogReg,4,0.05,Gaussian,0.3,0.19519519519519518,NA,0.31511735916137695
Citeseer,MLP,4,0.05,Gaussian,0.5,0.19519519805908203,5,5.406930208206177
Citeseer,LogReg,4,0.05,Gaussian,0.5,0.19369369369369369,NA,0.766071081161499
Citeseer,LabelProp,4,0.05,Structure,NA,0.12912912912912913,NA,2.344329357147217
Citeseer,MLP,4,0.1,Vanilla,NA,0.5765765905380249,39,6.5952675342559814
Citeseer,LogReg,4,0.1,Vanilla,NA,0.25075075075075076,NA,0.29509663581848145
Citeseer,MLP,4,0.1,Identity,NA,0.21021020412445068,13,6.178250551223755
Citeseer,LogReg,4,0.1,Identity,NA,0.21021021021021022,NA,0.48170924186706543
Citeseer,MLP,4,0.1,Shuffled,NA,0.19369369745254517,19,6.029781103134155
Citeseer,LogReg,4,0.1,Shuffled,NA,0.21021021021021022,NA,0.2881171703338623
Citeseer,MLP,4,0.1,Gaussian,0.1,0.16816817224025726,4,5.943185806274414
Citeseer,LogReg,4,0.1,Gaussian,0.1,0.1816816816816817,NA,0.3760075569152832
Citeseer,MLP,4,0.1,Gaussian,0.3,0.16816817224025726,9,5.390209436416626
Citeseer,LogReg,4,0.1,Gaussian,0.3,0.17867867867867868,NA,0.13990092277526855
Citeseer,MLP,4,0.1,Gaussian,0.5,0.18618617951869965,49,8.010720491409302
Citeseer,LogReg,4,0.1,Gaussian,0.5,0.1816816816816817,NA,0.43419933319091797
Citeseer,LabelProp,4,0.1,Structure,NA,0.16216216216216217,NA,1.8246684074401855
